codigo,nombre_cuenta,imputable,is_group,nivel,codigo_padre,root_type
2.1.04.02.01.04.07,Depósitos en la CUT- Consejo Estatal del Azúcar,S,0,7,2.1.04.02.01.04,Liability
2.1.04.02.01.04.08,Depósitos en la CUT- Instituto de Estabilización de Precios,S,0,7,2.1.04.02.01.04,Liability
2.1.04.02.01.04.09,Depósitos en la CUT- Instituto Nacional de Agua Potable y Alcantarillado (INAPA),S,0,7,2.1.04.02.01.04,Liability
2.1.04.02.01.04.10,Depósitos en la CUT- Corporación de Fomento Hotelero y Desarrollo del Turismo,S,0,7,2.1.04.02.01.04,Liability
2.1.04.02.01.04.11,Depósitos en la CUT- Instituto Postal Dominicano,S,0,7,2.1.04.02.01.04,Liability
2.1.04.02.01.04.12,Depósitos en la CUT- Autoridad Portuaria Dominicana,S,0,7,2.1.04.02.01.04,Liability
2.1.04.02.01.04.13,Depósitos en la CUT- Instituto Nacional de la Vivienda,S,0,7,2.1.04.02.01.04,Liability
2.1.04.02.01.04.14,Depósitos en la CUT- La Cruz de Manzanillo,S,0,7,2.1.04.02.01.04,Liability
2.1.04.02.01.04.15,Depósitos en la CUT- Corporación de Acueducto y Alcantarillado de Boca Chica,S,0,7,2.1.04.02.01.04,Liability
2.1.04.02.01.04.16,Depósitos en la CUT- Corporación de Acueducto y Alcantarillado de Monseñor Nouel,S,0,7,2.1.04.02.01.04,Liability
2.1.04.02.01.04.17,Depósitos en la CUT- Empresa de Generación Hidroeléctrica Dominicana (EGEHID),S,0,7,2.1.04.02.01.04,Liability
2.1.04.02.01.04.18,Depósitos en la CUT- Empresa de Transmisión Eléctrica Dominicana (ETED),S,0,7,2.1.04.02.01.04,Liability
2.1.04.02.01.04.19,Depósitos en la CUT- Corporación de Acueducto y Alcantarillado de la Vega,S,0,7,2.1.04.02.01.04,Liability
2.1.04.02.01.04.20,Depósitos en la CUT- Lotería Nacional,S,0,7,2.1.04.02.01.04,Liability
2.1.04.02.01.04.21,Depósitos en la CUT- Empresa Distribuidora de Electricidad del Norte (EDENORTE),S,0,7,2.1.04.02.01.04,Liability
2.1.04.02.01.04.22,Depósitos en la CUT- Empresa Distribuidora de Electricidad del Sur (EDESUR),S,0,7,2.1.04.02.01.04,Liability
2.1.04.02.01.04.23,Depósitos en la CUT- Distribuidora de Electricidad del Este (EDEESTE),S,0,7,2.1.04.02.01.04,Liability
2.1.04.02.01.98,Fondos de otras entidades del sector público en la CUT,N,1,6,2.1.04.02.01,Liability
2.1.04.02.02,Fondos por clasificar,N,1,5,2.1.04.02,Liability
2.1.04.02.02.01,Devolución de fondos,S,0,6,2.1.04.02.02,Liability
2.1.04.02.02.99,Transferencias entre Entes por Clasificar,N,1,6,2.1.04.02.02,Liability
2.1.04.02.02.99.01,Transferencias entre Entes por Clasificar,S,0,7,2.1.04.02.02.99,Liability
2.1.04.03,Recaudación por cuenta de terceros,N,1,4,2.1.04,Liability
2.1.04.03.01,Recaudación por cuenta de entidades del sector privado interno,S,0,5,2.1.04.03,Liability
2.1.04.03.02,Recaudación por cuenta de entidades del sector público,S,0,5,2.1.04.03,Liability
2.1.04.04,Depósitos en garantía,N,1,4,2.1.04,Liability
2.1.04.04.01,Depósitos en garantía del sector privado interno,S,0,5,2.1.04.04,Liability
2.1.04.04.02,Depósitos en garantía del sector público,S,0,5,2.1.04.04,Liability
2.1.04.04.03,Depósitos en garantía del sector externo,S,0,5,2.1.04.04,Liability
2.1.04.99,Otros fondos,N,1,4,2.1.04,Liability
2.1.04.99.01,Fondos de fideicomisos,S,0,5,2.1.04.99,Liability
2.1.04.99.02,Fondos para contingencias,S,0,5,2.1.04.99,Liability
2.1.04.99.03,Valores y bienes en garantía.,S,0,5,2.1.04.99,Liability
2.1.04.99.99,Otros fondos de terceros,S,0,5,2.1.04.99,Liability
2.1.04.99.99.01,Otros fondos de terceros del sector privado interno,S,0,6,2.1.04.99.99,Liability
2.1.04.99.99.02,Otros fondos de terceros del sector público,S,0,6,2.1.04.99.99,Liability
2.1.04.99.99.03,Otros fondos de terceros del sector externo,S,0,6,2.1.04.99.99,Liability
2.1.05,Provisiones a corto plazo,N,1,3,2.1,Liability
2.1.05.01,Provisiones sector privado interno - c/p,N,1,4,2.1.05,Liability
2.1.05.01.01,Provisiones para litigios y demandas a corto plazo,N,1,5,2.1.05.01,Liability
2.1.05.01.01.01,Provisiones para litigios y demandas comerciales al sector privado interno c/p,S,0,6,2.1.05.01.01,Liability
2.1.05.01.01.02,Provisiones para litigios y demandas laborales al sector privado interno c/p,S,0,6,2.1.05.01.01,Liability
2.1.05.01.01.03,Provisiones para litigios y demandas por daños a terceros al sector privado interno c/p,S,0,6,2.1.05.01.01,Liability
2.1.05.01.01.99,Provisiones para otros litigios y demandas al sector privado interno c/p,S,0,6,2.1.05.01.01,Liability
2.1.05.01.02,Provisiones para reestructuraciones al sector privado interno a corto plazo,S,0,5,2.1.05.01,Liability
2.1.05.01.03,Provisiones para beneficios a los empleados a corto plazo,N,1,5,2.1.05.01,Liability
2.1.05.01.03.01,Provisiones para vacaciones c/p,S,0,6,2.1.05.01.03,Liability
2.1.05.01.03.02,Provisiones para beneficios por terminación c/p,S,0,6,2.1.05.01.03,Liability
2.1.05.01.03.99,Provisiones para otros beneficios a los empleados c/p,S,0,6,2.1.05.01.03,Liability
2.1.05.01.99,Otras provisiones a corto plazo,N,1,5,2.1.05.01,Liability
2.1.05.01.99.01,Otras provisiones varias c/p,S,0,6,2.1.05.01.99,Liability
2.1.05.02,Provisiones sector público - c/p,N,1,4,2.1.05,Liability
2.1.05.02.01,Provisiones para litigios y demandas a corto plazo,N,1,5,2.1.05.02,Liability
2.1.05.02.01.01,Provisiones para litigios y demandas comerciales c/p,S,0,6,2.1.05.02.01,Liability
2.1.05.02.01.99,Provisiones para otros litigios y demandas c/p,S,0,6,2.1.05.02.01,Liability
2.1.05.02.02,Provisiones para reestructuraciones al sector público a corto plazo,S,0,5,2.1.05.02,Liability
2.1.05.02.99,Otras provisiones al sector público a corto plazo,S,0,5,2.1.05.02,Liability
2.1.05.02.99.01,Otras provisiones varias c/p,S,0,6,2.1.05.02.99,Liability
2.1.05.03,Provisiones al sector externo - c/p,N,1,4,2.1.05,Liability
2.1.05.03.01,Provisiones para litigios y demandas a corto plazo,N,1,5,2.1.05.03,Liability
2.1.05.03.01.01,Provisiones para litigios y demandas comerciales c/p,S,0,6,2.1.05.03.01,Liability
2.1.05.03.01.99,Provisiones para otros litigios y demandas c/p,S,0,6,2.1.05.03.01,Liability
2.1.05.03.02,Provisiones para reestructuraciones al sector extremo a corto plazo,S,0,5,2.1.05.03,Liability
2.1.05.03.99,Otras provisiones al sector externo a corto plazo,N,1,5,2.1.05.03,Liability
2.1.05.03.99.01,Otras provisiones varias c/p,S,0,6,2.1.05.03.99,Liability
2.1.06,Beneficios a los empleados a pagar a corto plazo,N,1,3,2.1,Liability
2.1.06.01,Remuneraciones y aportes a pagar a corto plazo,N,1,4,2.1.06,Liability
2.1.06.01.01,Remuneraciones a pagar c/p,S,0,5,2.1.06.01,Liability
2.1.06.01.02,Adicionales e incentivos salariales a pagar c/p,S,0,5,2.1.06.01,Liability
2.1.06.01.03,Dietas y gastos de representación a pagar c/p,S,0,5,2.1.06.01,Liability
2.1.06.01.04,Beneficios por terminación a pagar c/p,S,0,5,2.1.06.01,Liability
2.1.06.01.05,Contribuciones a la seguridad social a pagar c/p,S,0,5,2.1.06.01,Liability
2.1.06.01.99,Otros beneficios a los empleados a pagar c/p,S,0,5,2.1.06.01,Liability
2.1.07,Pensiones,N,1,3,2.1,Liability
2.1.07.01,Contributivas,N,1,4,2.1.07,Liability
2.1.07.01.01,Contributiva- Monto base a pagar c/p,S,0,5,2.1.07.01,Liability
2.1.07.01.02,Contributiva - Adicionales a pagar c/p,S,0,5,2.1.07.01,Liability
2.1.07.01.03,Contributiva- Retroactivo a pagar c/p,S,0,5,2.1.07.01,Liability
2.1.07.02,No contributivas o graciable,N,1,4,2.1.07,Liability
2.1.07.02.01,No contributiva- Monto base a pagar c/p,S,0,5,2.1.07.02,Liability
2.1.07.02.02,No contributiva- Adicionales a pagar c/p,S,0,5,2.1.07.02,Liability
2.1.07.02.03,No contributiva- Retroactivo a pagar c/p,S,0,5,2.1.07.02,Liability
2.1.09,Otros pasivos corrientes,N,1,3,2.1,Liability
2.1.09.01,Obligaciones y documentos por pagar de corto plazo,N,1,4,2.1.09,Liability
2.1.09.01.01,Documentos comerciales por pagar corto plazo.,N,1,5,2.1.09.01,Liability
2.1.09.01.01.01,Documentos comerciales por pagar corto plazo,S,0,6,2.1.09.01.01,Liability
2.1.09.01.01.02,Documento de contratos de obra por pagar corto plazo,S,0,6,2.1.09.01.01,Liability
2.1.09.01.02,Otros documentos por pagar corto plazo,N,1,5,2.1.09.01,Liability
2.1.09.01.02.01,Documentos especiales de regulación monetaria,S,0,6,2.1.09.01.02,Liability
2.1.09.01.02.02,Certificados especiales por pagar,S,0,6,2.1.09.01.02,Liability
2.1.09.01.02.03,Otros documentos por pagar corto plazo,S,0,6,2.1.09.01.02,Liability
2.1.09.02,Arrendamientos Financieros,N,1,4,2.1.09,Liability
2.1.09.02.01,Arrendamientos financieros internos.,S,0,5,2.1.09.02,Liability
2.1.09.02.02,Arrendamientos financieros externos.,S,0,5,2.1.09.02,Liability
2.1.09.03,Ingresos por concesiones y regalías a devengar c/p,N,1,4,2.1.09,Liability
2.1.09.03.01,Ingresos por concesiones y regalías a devengar c/p,S,0,5,2.1.09.03,Liability
2.1.09.03.02,Ingresos por concesiones a devengar c/p,S,0,5,2.1.09.03,Liability
2.1.09.04,Condiciones por activos transferidos c/p,N,1,4,2.1.09,Liability
2.1.09.04.01,Condiciones por activos transferidos del sector privado interno c/p,S,0,5,2.1.09.04,Liability
2.1.09.04.02,Condiciones por activos transferidos del sector externo c/p,S,0,5,2.1.09.04,Liability
2.1.09.05,Instrumentos Derivados a pagar a corto plazo,N,1,4,2.1.09,Liability
2.1.09.05.01,Instrumentos derivados del sector privado interno c/p,S,0,5,2.1.09.05,Liability
2.1.09.05.02,Instrumentos derivados del sector público c/p,S,0,5,2.1.09.05,Liability
2.1.09.05.03,Instrumentos derivados del sector externo c/p,S,0,5,2.1.09.05,Liability
2.1.09.06,Pasivos diferidos a corto plazo,N,1,4,2.1.09,Liability
2.1.09.06.01,Ingresos cobrados por adelantado,S,0,5,2.1.09.06,Liability
2.1.09.06.02,Intereses cobrados por adelantado,S,0,5,2.1.09.06,Liability
2.1.09.06.99,Otros pasivos diferidos,S,0,5,2.1.09.06,Liability
2.1.09.07,Cuentas Transitorias,N,1,4,2.1.09,Liability
2.1.09.07.01,Transferencias Financieras Pendientes de Clasificación,N,1,5,2.1.09.07,Liability
2.1.09.07.01.01,Débitos y Créditos de Transferencias por Clasificar en Cuentas Únicas,S,0,6,2.1.09.07.01,Liability
2.1.09.07.01.02,Débitos y Créditos de Transferencias por Clasificar en Cuentas Colectoras,S,0,6,2.1.09.07.01,Liability
2.1.09.07.01.03,Débitos y Créditos de Transferencia por Clasificar en Cuentas Operativa Institucional,S,0,6,2.1.09.07.01,Liability
2.1.09.07.01.04,Débitos y Créditos de Transferencia por Clasificar en Cuentas Financiamiento Externo,S,0,6,2.1.09.07.01,Liability
2.1.09.07.01.05,"Débitos y Créditos de Transferencia por Clasificar en Cuentas de fondos reponibles, en avance y liquidables",S,0,6,2.1.09.07.01,Liability
2.1.09.07.01.06,Débitos y Créditos de Transferencia por en Cuentas Clasificar Especiales,S,0,6,2.1.09.07.01,Liability
2.1.09.07.02,Débitos y Créditos Financieros Pendientes de Clasificación,N,1,5,2.1.09.07,Liability
2.1.09.07.02.01,Débitos y Créditos Financieros Pendientes de Clasificación Cuentas Únicas,S,0,6,2.1.09.07.02,Liability
2.1.09.07.02.02,Débitos y Créditos Financieros Pendientes de Clasificación Cuentas Colectoras,S,0,6,2.1.09.07.02,Liability
2.1.09.07.02.03,Débitos y Créditos Financieros Pendientes de Clasificación Cuentas Operativa Institucional,S,0,6,2.1.09.07.02,Liability
2.1.09.07.02.04,Débitos y Créditos Financieros Pendientes de Clasificación Cuentas Financiamiento Externo,S,0,6,2.1.09.07.02,Liability
2.1.09.07.02.05,"Débitos y Créditos Financieros Pendientes de Clasificación Cuentas de fondos reponibles, en avance y liquidables",S,0,6,2.1.09.07.02,Liability
2.1.09.07.02.06,Débitos y Créditos Financieros Pendientes de Clasificación Cuentas Clasificar Especiales,S,0,6,2.1.09.07.02,Liability
2.1.09.07.03,Comprobantes en Procesos de Pagos,N,1,5,2.1.09.07,Liability
2.1.09.07.03.01,Comprobante por Pagar,S,0,6,2.1.09.07.03,Liability
2.1.09.07.03.02,Comprobante Deducidos,S,0,6,2.1.09.07.03,Liability
2.1.09.07.03.03,Comprobante Rechazados,S,0,6,2.1.09.07.03,Liability
2.1.09.07.03.04,Comprobante Retenidos,S,0,6,2.1.09.07.03,Liability
2.1.09.07.03.05,Transferencia en Tránsito,S,0,6,2.1.09.07.03,Liability
2.1.09.07.03.06,Crédito no Identificados,S,0,6,2.1.09.07.03,Liability
2.1.09.07.03.07,Debito no Identificados,S,0,6,2.1.09.07.03,Liability
2.1.09.07.03.08,Emisión de Cheques,S,0,6,2.1.09.07.03,Liability
2.1.09.07.03.09,Recursos Utilizados por el Tesoro,S,0,6,2.1.09.07.03,Liability
2.1.09.07.03.10,Inversión Financiera Disponibilidades Tesoro,S,0,6,2.1.09.07.03,Liability
2.1.09.07.03.11,Cheques no Pagados,S,0,6,2.1.09.07.03,Liability
2.1.09.07.03.99,Comprobantes en Procesos de Pagos Genéricos,S,0,6,2.1.09.07.03,Liability
2.1.09.07.04,Otros préstamos del sector público por clasificar,N,1,5,2.1.09.07,Liability
2.1.09.07.04.01,Otros préstamos internos del sector público por clasificar,S,0,6,2.1.09.07.04,Liability
2.1.09.07.04.02,Otros préstamos externos del sector público por clasificar,S,0,6,2.1.09.07.04,Liability
2.1.09.08,Otros ingresos a devengar c/p,N,1,4,2.1.09,Liability
2.1.09.99,Pasivos corrientes sujetos a depuración contable,N,1,4,2.1.09,Liability
2.1.09.99.01,Cuentas a pagar a corto plazo sujetas a depuración,N,1,5,2.1.09.99,Liability
2.1.09.99.01.01,Cuentas comerciales a pagar a corto plazo sujetas a depuración,N,1,6,2.1.09.99.01,Liability
2.1.09.99.01.02,Transferencias a pagar a corto plazo sujetas a depuración,N,1,6,2.1.09.99.01,Liability
2.1.09.99.01.03,Deudas por anticipos financieros a corto plazo sujetas a depuración,N,1,6,2.1.09.99.01,Liability
2.1.09.99.01.04,Servicios de préstamos indirectos a pagar sujetas a depuración,N,1,6,2.1.09.99.01,Liability
2.1.09.99.01.05,Servicios de préstamos a pagar a corto plazo sujetas a depuración,N,1,6,2.1.09.99.01,Liability
2.1.09.99.01.06,Cuentas a pagar por operaciones financieras c/p sujetas a depuración,N,1,6,2.1.09.99.01,Liability
2.1.09.99.01.99,Cuentas varias a pagar c/p sujetas a depuración,N,1,6,2.1.09.99.01,Liability
2.1.09.99.02,Préstamos a pagar en el corto plazo sujetas a depuración,N,1,5,2.1.09.99,Liability
2.1.09.99.02.01,Sobregiro Bancario sujetas a depuración,N,1,6,2.1.09.99.02,Liability
2.1.09.99.02.02,Endeudamiento de Tesorería a corto plazo sujetas a depuración,N,1,6,2.1.09.99.02,Liability
